0.2,0.198669331
0.4,0.389418342
0.6,0.564642473
0.8,0.717356091
1,0.841470985
1.2,0.932039086
1.4,0.98544973
1.6,0.999573603
1.8,0.973847631
2,0.909297427
2.2,0.808496404
2.4,0.675463181
2.6,0.515501372
2.8,0.33498815
3,0.141120008
3.2,-0.058374143
3.4,-0.255541102
3.6,-0.442520443
3.8,-0.611857891
4,-0.756802495
4.2,-0.871575772
4.4,-0.951602074
4.6,-0.993691004
4.8,-0.996164609
5,-0.958924275
5.2,-0.883454656
5.4,-0.772764488
5.6,-0.631266638
5.8,-0.464602179
6,-0.279415498
6.2,-0.083089403
6.4,0.116549205
6.6,0.311541364
6.8,0.494113351
7,0.656986599
7.2,0.793667864
